Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,credit_limit_usage,avg_balance,trans_per_month,avg_amt_per_trans,tenure_category
43,2,37,4,3,0,6611.0,1041,5570.0,0.744,4037,74,0.682,0.157,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.15746483134170322,0.8425351686582968,2.0,54.554054054054056,3-4 Years
34,0,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2627801561319567,0.7372198438680433,5.076923076923077,61.63636363636363,1-2 Years
49,3,36,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.08660887759677179,0.9133911224032282,1.25,40.62222222222222,2-3 Years
63,0,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,1.0,0.7636363636363637,62.285714285714285,4-5 Years
39,3,36,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6211320754716981,0.37886792452830187,2.2222222222222223,56.4,2-3 Years
37,3,36,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,1.1944444444444444,48.72093023255814,2-3 Years
40,3,33,3,1,1,2628.0,1771,857.0,0.788,4316,72,0.6,0.674,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.673896499238965,0.326103500761035,2.1818181818181817,59.94444444444444,2-3 Years
46,3,39,6,3,2,1457.0,563,894.0,0.711,3967,69,0.568,0.386,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.3864104323953329,0.6135895676046671,1.7692307692307692,57.492753623188406,3-4 Years
46,5,28,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.03647583729284969,0.9635241627071504,3.357142857142857,45.744680851063826,2-3 Years
40,4,32,3,1,3,3056.0,2038,1018.0,0.675,4734,73,0.659,0.667,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.6668848167539267,0.3331151832460733,2.28125,64.84931506849315,2-3 Years
52,2,44,6,2,4,2650.0,1049,1601.0,0.874,4218,64,0.73,0.396,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.39584905660377356,0.6041509433962264,1.4545454545454546,65.90625,3-4 Years
58,1,38,4,2,3,3331.0,2251,1080.0,1.044,5379,92,0.643,0.676,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6757730411287901,0.32422695887120984,2.4210526315789473,58.46739130434783,3-4 Years
49,1,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.5444211785821119,0.45557882141788814,1.6578947368421053,71.53968253968254,3-4 Years
51,2,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.42687363570215864,0.5731263642978414,0.8695652173913043,61.175,3-4 Years
55,1,36,3,1,0,2677.0,1555,1122.0,0.639,4757,81,0.688,0.581,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5808741128128502,0.41912588718714977,2.25,58.72839506172839,2-3 Years
57,0,45,4,3,3,3023.0,2517,506.0,0.646,2477,42,0.615,0.833,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8326166060205095,0.16738339397949056,0.9333333333333333,58.976190476190474,3-4 Years
56,2,47,4,3,1,2238.0,1324,914.0,0.762,4108,72,0.846,0.592,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5915996425379804,0.40840035746201964,1.5319148936170213,57.05555555555556,3-4 Years
59,2,51,3,3,3,3875.0,1397,2478.0,0.573,2312,49,0.581,0.361,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.36051612903225805,0.639483870967742,0.9607843137254902,47.183673469387756,4-5 Years
42,2,26,6,2,3,20803.0,1747,19056.0,0.311,4012,60,0.429,0.084,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0839782723645628,0.9160217276354372,2.3076923076923075,66.86666666666666,2-3 Years
48,2,42,6,3,2,2760.0,0,2760.0,0.576,1759,34,0.214,0.0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,0.8095238095238095,51.73529411764706,3-4 Years
45,3,36,6,2,4,9086.0,1254,7832.0,0.93,3906,81,0.8,0.138,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.13801452784503632,0.8619854721549637,2.25,48.22222222222222,2-3 Years
47,3,36,4,3,2,21142.0,0,21142.0,0.812,4360,66,1.357,0.0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,1.0,1.8333333333333333,66.06060606060606,2-3 Years
62,0,36,3,2,4,3653.0,1769,1884.0,0.825,4423,67,0.763,0.484,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.4842595127292636,0.5157404872707364,1.8611111111111112,66.01492537313433,2-3 Years
44,3,36,6,2,4,1713.0,0,1713.0,0.678,3999,66,1.062,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.0,1.8333333333333333,60.59090909090909,2-3 Years
55,2,46,3,1,4,34516.0,1718,32798.0,0.51,5220,74,0.423,0.05,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.049774017846795686,0.9502259821532043,1.608695652173913,70.54054054054055,3-4 Years
43,4,33,4,1,1,6548.0,1244,5304.0,0.667,4354,79,0.927,0.19,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.18998167379352474,0.8100183262064753,2.393939393939394,55.11392405063291,2-3 Years
35,2,27,6,1,0,1953.0,1554,399.0,0.581,4598,71,0.651,0.796,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.7956989247311828,0.20430107526881722,2.6296296296296298,64.7605633802817,2-3 Years
49,3,38,4,1,3,3051.0,1783,1268.0,0.732,4887,69,0.725,0.584,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.5843985578498853,0.41560144215011474,1.8157894736842106,70.82608695652173,3-4 Years
44,3,25,5,2,3,25256.0,966,24290.0,0.488,2048,40,0.333,0.038,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.03824833702882483,0.9617516629711752,1.6,51.2,2-3 Years
48,3,36,3,3,1,1630.0,1243,387.0,0.4,1884,43,0.303,0.763,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7625766871165645,0.23742331288343557,1.1944444444444444,43.81395348837209,2-3 Years
42,4,30,6,2,4,34516.0,1045,33471.0,0.848,3574,75,0.923,0.03,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.030275814115192954,0.969724185884807,2.5,47.653333333333336,2-3 Years
43,4,37,3,2,3,10800.0,1491,9309.0,0.543,3966,77,0.638,0.138,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.13805555555555554,0.8619444444444444,2.081081081081081,51.506493506493506,3-4 Years
39,1,26,3,3,1,1876.0,1536,340.0,0.712,2579,47,0.469,0.819,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8187633262260128,0.1812366737739872,1.8076923076923077,54.87234042553192,2-3 Years
42,5,36,2,3,2,4963.0,0,4963.0,0.637,2335,40,0.429,0.0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,1.1111111111111112,58.375,2-3 Years
44,1,37,3,1,4,16739.0,1229,15510.0,0.497,4014,69,0.568,0.073,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0734213513352052,0.9265786486647948,1.864864864864865,58.17391304347826,3-4 Years
56,0,45,3,6,2,2463.0,1621,842.0,0.568,4118,70,0.591,0.658,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.65814047909054,0.34185952090946004,1.5555555555555556,58.82857142857143,3-4 Years
46,3,38,3,3,1,34516.0,1278,33238.0,0.51,4699,73,0.622,0.037,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.03702630664039865,0.9629736933596014,1.9210526315789473,64.36986301369863,3-4 Years
50,2,37,4,1,2,4743.0,1687,3056.0,0.957,3739,55,0.618,0.356,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.3556820577693443,0.6443179422306557,1.4864864864864864,67.98181818181818,3-4 Years
43,3,33,4,3,4,9382.0,1455,7927.0,0.482,3412,71,0.821,0.155,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1550842037945001,0.8449157962055,2.1515151515151514,48.056338028169016,2-3 Years
45,3,30,3,2,3,2059.0,1118,941.0,0.788,4110,71,1.152,0.543,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.5429820301117048,0.4570179698882953,2.3666666666666667,57.88732394366197,2-3 Years
58,2,52,6,2,3,20410.0,1196,19214.0,0.726,3525,78,0.733,0.059,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.05859872611464968,0.9414012738853503,1.5,45.19230769230769,4-5 Years
39,2,31,5,3,4,6798.0,918,5880.0,0.671,3961,69,0.605,0.135,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13503971756398941,0.8649602824360106,2.225806451612903,57.405797101449274,2-3 Years
44,2,32,3,1,4,6472.0,2128,4344.0,0.58,3592,66,0.833,0.329,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.3288009888751545,0.6711990111248455,2.0625,54.42424242424242,2-3 Years
45,3,29,4,1,2,2766.0,1985,781.0,0.796,4480,70,0.75,0.718,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7176428054953,0.2823571945046999,2.413793103448276,64.0,2-3 Years
55,2,46,5,3,4,1438.3,0,1438.3,0.907,4271,79,0.756,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.7173913043478262,54.063291139240505,3-4 Years
49,2,35,3,3,4,3283.0,1856,1427.0,1.103,4498,64,0.829,0.565,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5653365823941517,0.4346634176058483,1.8285714285714285,70.28125,2-3 Years
46,3,37,5,1,3,2470.0,1961,509.0,0.802,4519,78,0.733,0.794,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7939271255060729,0.20607287449392714,2.108108108108108,57.93589743589744,3-4 Years
43,4,37,3,1,3,20695.0,1250,19445.0,0.605,3924,82,0.783,0.06,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.060401063058709833,0.9395989369412902,2.2162162162162162,47.853658536585364,3-4 Years
42,5,36,5,2,4,4228.0,1709,2519.0,0.493,4389,79,0.58,0.404,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4042100283822138,0.5957899716177862,2.1944444444444446,55.55696202531646,2-3 Years
45,3,28,5,3,1,31743.0,1332,30411.0,0.665,4293,73,0.622,0.042,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.041962007371703997,0.958037992628296,2.607142857142857,58.80821917808219,2-3 Years
48,4,29,6,3,4,3212.0,2517,695.0,0.785,4284,69,1.3,0.784,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.7836239103362391,0.2163760896637609,2.3793103448275863,62.08695652173913,2-3 Years
47,3,42,3,2,2,5884.0,1382,4502.0,0.91,4477,82,0.745,0.235,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.23487423521414005,0.7651257647858599,1.9523809523809523,54.59756097560975,3-4 Years
44,3,33,6,2,3,1724.0,0,1724.0,0.669,4768,80,0.86,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,2.4242424242424243,59.6,2-3 Years
59,1,36,2,3,3,2468.0,0,2468.0,0.5,2017,37,0.762,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.0277777777777777,54.513513513513516,2-3 Years
49,3,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.1944444444444444,43.0,2-3 Years
47,5,42,5,1,2,3111.0,1541,1570.0,0.656,4570,68,0.511,0.495,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4953391192542591,0.5046608807457409,1.619047619047619,67.20588235294117,3-4 Years
58,1,46,4,1,3,2799.0,1532,1267.0,0.583,4214,83,0.537,0.547,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5473383351196855,0.4526616648803144,1.8043478260869565,50.7710843373494,3-4 Years
48,3,36,5,3,0,1912.0,1163,749.0,0.871,4786,81,0.723,0.608,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6082635983263598,0.39173640167364016,2.25,59.08641975308642,2-3 Years
46,3,41,4,3,1,18927.0,887,18040.0,1.065,3101,54,1.0,0.047,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.04686426797696413,0.9531357320230359,1.3170731707317074,57.425925925925924,3-4 Years
51,3,46,1,4,3,2016.0,395,1621.0,0.711,2473,44,0.571,0.196,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.19593253968253968,0.8040674603174603,0.9565217391304348,56.20454545454545,3-4 Years
51,2,43,4,2,0,4830.0,1970,2860.0,0.799,4850,80,0.633,0.408,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.4078674948240166,0.5921325051759835,1.8604651162790697,60.625,3-4 Years
56,2,36,1,2,2,1438.3,0,1438.3,0.65,2123,37,0.542,0.0,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,1.0,1.0277777777777777,57.37837837837838,2-3 Years
50,3,36,4,3,1,1986.0,1614,372.0,0.554,4442,64,0.73,0.813,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8126888217522659,0.18731117824773413,1.7777777777777777,69.40625,2-3 Years
47,2,41,6,1,1,2877.0,1136,1741.0,0.756,4006,68,0.478,0.395,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.3948557525199861,0.6051442474800139,1.6585365853658536,58.911764705882355,3-4 Years
53,1,45,3,2,2,2312.0,1997,315.0,0.787,5085,78,0.773,0.864,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8637543252595156,0.13624567474048443,1.7333333333333334,65.1923076923077,3-4 Years
46,3,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.8040847201210287,0.19591527987897125,1.6923076923076923,54.56060606060606,3-4 Years
39,1,35,5,3,0,2062.0,1302,760.0,0.631,3785,63,0.75,0.631,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6314258001939864,0.3685741998060136,1.8,60.07936507936508,2-3 Years
50,1,35,5,2,2,3510.0,1881,1629.0,0.66,3808,81,0.884,0.536,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5358974358974359,0.4641025641025641,2.3142857142857145,47.01234567901235,2-3 Years
55,2,36,3,2,1,15026.0,916,14110.0,0.721,3281,63,0.8,0.061,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.06096100093171836,0.9390389990682817,1.75,52.07936507936508,2-3 Years
50,3,37,1,3,2,27186.0,0,27186.0,0.504,1704,34,0.478,0.0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,1.0,0.918918918918919,50.11764705882353,3-4 Years
45,5,36,6,3,2,2174.0,877,1297.0,0.644,4596,71,0.449,0.403,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.4034038638454462,0.5965961361545539,1.9722222222222223,64.73239436619718,2-3 Years
42,3,36,6,1,0,29535.0,895,28640.0,0.952,3934,74,0.644,0.03,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.030303030303030304,0.9696969696969697,2.0555555555555554,53.16216216216216,2-3 Years
50,2,43,4,2,1,2974.0,2090,884.0,0.975,4297,88,0.833,0.703,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7027572293207801,0.2972427706792199,2.046511627906977,48.82954545454545,3-4 Years
50,2,36,5,2,2,1438.3,0,1438.3,0.658,2329,43,0.593,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.0,1.1944444444444444,54.16279069767442,2-3 Years
51,3,39,3,3,0,8148.0,701,7447.0,0.819,4124,87,0.891,0.086,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.086033382425135,0.913966617574865,2.230769230769231,47.40229885057471,3-4 Years
48,4,31,6,6,4,2646.0,1983,663.0,0.7,4727,83,0.804,0.749,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7494331065759637,0.25056689342403626,2.6774193548387095,56.95180722891566,2-3 Years
37,3,24,2,3,2,2054.0,0,2054.0,0.87,2567,43,0.593,0.0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,1.0,1.7916666666666667,59.69767441860465,1-2 Years
43,2,36,6,2,4,34516.0,1477,33039.0,0.324,1868,40,0.212,0.043,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.04279174875420095,0.957208251245799,1.1111111111111112,46.7,2-3 Years
37,1,23,6,3,4,1879.0,1486,393.0,0.836,5202,88,0.692,0.791,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7908461947844598,0.20915380521554017,3.8260869565217392,59.11363636363637,1-2 Years
45,4,34,3,2,3,15913.0,1696,14217.0,0.632,4472,86,0.792,0.107,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.10657952617356878,0.8934204738264312,2.5294117647058822,52.0,2-3 Years
44,2,36,5,3,4,8685.0,0,8685.0,0.666,2473,56,0.6,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,1.5555555555555556,44.160714285714285,2-3 Years
60,2,52,4,3,2,2676.0,1740,936.0,0.735,3863,69,0.725,0.65,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0.6502242152466368,0.34977578475336324,1.3269230769230769,55.98550724637681,4-5 Years
58,1,36,6,2,4,1438.3,0,1438.3,0.657,4722,89,0.745,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,2.4722222222222223,53.056179775280896,2-3 Years
42,2,28,3,1,3,1711.0,0,1711.0,0.983,4496,77,0.925,0.0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,2.75,58.38961038961039,2-3 Years
61,0,48,3,2,4,2572.0,1969,603.0,0.644,4313,84,0.787,0.766,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.7655520995334371,0.234447900466563,1.75,51.345238095238095,3-4 Years
56,4,43,6,2,6,4535.0,0,4535.0,0.831,2342,40,0.6,0.0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,0.9302325581395349,58.55,3-4 Years
44,2,36,5,6,1,5950.0,1117,4833.0,0.57,4682,89,0.679,0.188,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.18773109243697478,0.8122689075630252,2.4722222222222223,52.60674157303371,2-3 Years
39,1,33,3,3,4,2088.0,975,1113.0,1.144,2866,59,0.735,0.467,1,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.46695402298850575,0.5330459770114943,1.7878787878787878,48.57627118644068,2-3 Years
43,3,32,4,3,2,10466.0,2080,8386.0,0.648,4116,64,0.684,0.199,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,0.19873877317026561,0.8012612268297343,2.0,64.3125,2-3 Years
39,2,23,5,2,1,4761.0,1561,3200.0,0.69,2045,53,1.65,0.328,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.32787229573618987,0.6721277042638101,2.3043478260869565,38.58490566037736,1-2 Years
50,4,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5073924731182796,0.49260752688172044,1.4444444444444444,68.47692307692307,3-4 Years
44,2,27,3,1,2,19114.0,1754,17360.0,0.865,4413,69,0.725,0.092,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.09176519828398033,0.9082348017160197,2.5555555555555554,63.95652173913044,2-3 Years
30,1,24,3,5,4,7536.0,1272,6264.0,0.683,4189,86,0.911,0.169,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.16878980891719744,0.8312101910828026,3.5833333333333335,48.7093023255814,1-2 Years
47,1,37,6,3,3,2441.0,1672,769.0,0.893,4439,74,0.682,0.685,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.6849651782056534,0.31503482179434655,2.0,59.986486486486484,3-4 Years
47,3,42,6,3,3,13189.0,1205,11984.0,0.708,3821,83,0.66,0.091,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.09136401546743499,0.908635984532565,1.9761904761904763,46.036144578313255,3-4 Years
49,3,35,3,3,2,1914.0,0,1914.0,0.677,2687,41,0.414,0.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.1714285714285715,65.53658536585365,2-3 Years
42,2,31,6,2,1,2468.0,1850,618.0,0.775,4483,77,0.54,0.75,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7495948136142626,0.25040518638573744,2.4838709677419355,58.22077922077922,2-3 Years
57,1,44,4,3,2,2564.0,1258,1306.0,1.156,2673,43,0.87,0.491,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.4906396255850234,0.5093603744149766,0.9772727272727273,62.16279069767442,3-4 Years
43,4,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.566408576533651,0.433591423466349,1.7916666666666667,57.95348837209303,1-2 Years
44,3,37,4,1,1,3410.0,1110,2300.0,0.63,5102,63,0.615,0.326,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.3255131964809384,0.6744868035190615,1.7027027027027026,80.98412698412699,3-4 Years
45,3,38,6,5,1,2728.0,0,2728.0,0.879,4554,75,0.744,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.9736842105263157,60.72,3-4 Years
51,3,43,5,3,3,7119.0,1513,5606.0,0.925,4969,84,0.909,0.213,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.2125298496979913,0.7874701503020087,1.9534883720930232,59.154761904761905,3-4 Years
57,0,36,5,1,3,3532.0,869,2663.0,1.038,4297,64,0.778,0.246,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.24603624009060024,0.7539637599093998,1.7777777777777777,67.140625,2-3 Years
60,1,50,6,3,3,7459.0,1717,5742.0,1.001,4328,68,0.581,0.23,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.2301917147070653,0.7698082852929347,1.36,63.64705882352941,4-5 Years
64,0,56,4,2,3,2294.0,1582,712.0,0.775,3951,79,0.881,0.69,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6896251089799477,0.31037489102005233,1.4107142857142858,50.0126582278481,4-5 Years
37,3,18,5,3,2,1663.0,0,1663.0,0.778,3950,82,0.864,0.0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,4.555555555555555,48.170731707317074,1-2 Years
49,3,42,4,3,4,5129.0,1654,3475.0,0.618,3192,61,0.848,0.322,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.3224800155975824,0.6775199844024177,1.4523809523809523,52.32786885245902,3-4 Years
53,4,37,3,2,3,1722.0,0,1722.0,0.863,2141,35,0.346,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.9459459459459459,61.17142857142857,3-4 Years
46,4,40,5,3,4,2586.0,1270,1316.0,0.675,4481,77,0.925,0.491,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4911059551430781,0.5088940448569219,1.925,58.1948051948052,3-4 Years
50,2,46,5,3,2,8708.0,996,7712.0,0.527,3927,60,0.935,0.114,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.11437758383096004,0.8856224161690399,1.3043478260869565,65.45,3-4 Years
56,3,50,5,2,2,8869.0,0,8869.0,0.721,3270,63,0.8,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,1.26,51.904761904761905,4-5 Years
45,3,34,6,2,3,2641.0,1336,1305.0,1.019,4224,77,0.791,0.506,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5058689890193109,0.4941310109806891,2.264705882352941,54.857142857142854,2-3 Years
43,4,36,3,3,2,34516.0,1048,33468.0,0.864,4192,73,0.738,0.03,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.030362730327963845,0.9696372696720361,2.0277777777777777,57.42465753424658,2-3 Years
52,2,48,6,6,1,34516.0,1473,33043.0,0.642,4254,73,0.587,0.043,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0.04267586047050643,0.9573241395294936,1.5208333333333333,58.273972602739725,3-4 Years
47,3,36,3,1,4,1965.0,1175,790.0,0.657,4579,87,0.74,0.598,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5979643765903307,0.4020356234096692,2.4166666666666665,52.632183908045974,2-3 Years
